,p2psockets,p2psockets-core,1.1.2,2005-09-20 05:50     28926,,https://repo1.maven.org/maven2/p2psockets/p2psockets-core/1.1.2/p2psockets-core-1.1.2.jar
,pl.touk.osgi,metatype-exporter-maven-plugin,1.0.2,2017-10-13 06:16     51905,,https://repo1.maven.org/maven2/pl/touk/osgi/metatype-exporter-maven-plugin/1.0.2/metatype-exporter-maven-plugin-1.0.2.jar
,pl.touk.osgi,metatype-exporter-maven-plugin,1.0.1,2017-10-06 06:42     51954,,https://repo1.maven.org/maven2/pl/touk/osgi/metatype-exporter-maven-plugin/1.0.1/metatype-exporter-maven-plugin-1.0.1.jar
,pl.touk.nussknacker,nussknacker-utils_2.13,1.9.2,2023-05-17 14:36    104294,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.13/1.9.2/nussknacker-utils_2.13-1.9.2.jar
,pl.touk.nussknacker,nussknacker-utils_2.13,1.9.1,2023-04-24 11:56    104294,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.13/1.9.1/nussknacker-utils_2.13-1.9.1.jar
,pl.touk.nussknacker,nussknacker-utils_2.13,1.9.0-RC1,2023-04-17 07:38    104299,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.13/1.9.0-RC1/nussknacker-utils_2.13-1.9.0-RC1.jar
,pl.touk.nussknacker,nussknacker-utils_2.13,1.9.0,2023-04-21 11:14    104295,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.13/1.9.0/nussknacker-utils_2.13-1.9.0.jar
,pl.touk.nussknacker,nussknacker-utils_2.13,1.8.2-RC4,2023-03-20 14:01    104301,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.13/1.8.2-RC4/nussknacker-utils_2.13-1.8.2-RC4.jar
,pl.touk.nussknacker,nussknacker-utils_2.13,1.8.2-RC3,2023-03-16 13:19    102474,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.13/1.8.2-RC3/nussknacker-utils_2.13-1.8.2-RC3.jar
,pl.touk.nussknacker,nussknacker-utils_2.13,1.8.2-RC2,2023-03-15 14:10    102473,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.13/1.8.2-RC2/nussknacker-utils_2.13-1.8.2-RC2.jar
,pl.touk.nussknacker,nussknacker-utils_2.13,1.8.1,2023-02-28 11:00    102382,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.13/1.8.1/nussknacker-utils_2.13-1.8.1.jar
,pl.touk.nussknacker,nussknacker-utils_2.13,1.8.0-RC1,2023-02-14 09:22    102386,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.13/1.8.0-RC1/nussknacker-utils_2.13-1.8.0-RC1.jar
,pl.touk.nussknacker,nussknacker-utils_2.13,1.8.0,2023-02-17 10:13    102382,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.13/1.8.0/nussknacker-utils_2.13-1.8.0.jar
,pl.touk.nussknacker,nussknacker-utils_2.13,1.12.0,2023-10-06 15:10    108657,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.13/1.12.0/nussknacker-utils_2.13-1.12.0.jar
,pl.touk.nussknacker,nussknacker-utils_2.13,1.11.3,2023-09-11 16:01    104413,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.13/1.11.3/nussknacker-utils_2.13-1.11.3.jar
,pl.touk.nussknacker,nussknacker-utils_2.13,1.11.2,2023-09-11 13:16    107783,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.13/1.11.2/nussknacker-utils_2.13-1.11.2.jar
,pl.touk.nussknacker,nussknacker-utils_2.13,1.11.1,2023-08-25 14:13    104412,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.13/1.11.1/nussknacker-utils_2.13-1.11.1.jar
,pl.touk.nussknacker,nussknacker-utils_2.13,1.11.0-RC1,2023-08-16 13:41    104415,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.13/1.11.0-RC1/nussknacker-utils_2.13-1.11.0-RC1.jar
,pl.touk.nussknacker,nussknacker-utils_2.13,1.11.0,2023-08-22 10:27    104411,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.13/1.11.0/nussknacker-utils_2.13-1.11.0.jar
,pl.touk.nussknacker,nussknacker-utils_2.13,1.10.0-RC3,2023-06-29 06:36    104417,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.13/1.10.0-RC3/nussknacker-utils_2.13-1.10.0-RC3.jar
,pl.touk.nussknacker,nussknacker-utils_2.13,1.10.0-RC2,2023-06-22 10:10    104417,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.13/1.10.0-RC2/nussknacker-utils_2.13-1.10.0-RC2.jar
,pl.touk.nussknacker,nussknacker-utils_2.13,1.10.0-RC1,2023-06-20 16:11    104543,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.13/1.10.0-RC1/nussknacker-utils_2.13-1.10.0-RC1.jar
,pl.touk.nussknacker,nussknacker-utils_2.13,1.10.0,2023-06-29 10:02    104412,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.13/1.10.0/nussknacker-utils_2.13-1.10.0.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.9.2,2023-05-17 14:36    103426,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.9.2/nussknacker-utils_2.12-1.9.2.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.9.1,2023-04-24 11:56    103426,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.9.1/nussknacker-utils_2.12-1.9.1.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.9.0-RC1,2023-04-17 07:38    103431,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.9.0-RC1/nussknacker-utils_2.12-1.9.0-RC1.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.9.0,2023-04-21 11:14    103427,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.9.0/nussknacker-utils_2.12-1.9.0.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.8.2-RC4,2023-03-20 14:01    103433,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.8.2-RC4/nussknacker-utils_2.12-1.8.2-RC4.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.8.2-RC3,2023-03-16 13:19    101653,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.8.2-RC3/nussknacker-utils_2.12-1.8.2-RC3.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.8.2-RC2,2023-03-15 14:10    101652,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.8.2-RC2/nussknacker-utils_2.12-1.8.2-RC2.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.8.1,2023-02-28 10:58    101547,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.8.1/nussknacker-utils_2.12-1.8.1.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.8.0-RC1,2023-02-14 09:20    101551,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.8.0-RC1/nussknacker-utils_2.12-1.8.0-RC1.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.8.0,2023-02-17 10:11    101547,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.8.0/nussknacker-utils_2.12-1.8.0.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.7.0-RC1,2022-12-08 08:09    113147,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.7.0-RC1/nussknacker-utils_2.12-1.7.0-RC1.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.7.0,2022-12-19 13:16    113142,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.7.0/nussknacker-utils_2.12-1.7.0.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.6.1,2022-11-08 21:48    113142,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.6.1/nussknacker-utils_2.12-1.6.1.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.6.0,2022-10-18 16:51    113142,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.6.0/nussknacker-utils_2.12-1.6.0.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.5.0-RC2,2022-08-09 13:55    113742,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.5.0-RC2/nussknacker-utils_2.12-1.5.0-RC2.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.5.0-RC1,2022-08-09 13:25    113742,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.5.0-RC1/nussknacker-utils_2.12-1.5.0-RC1.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.5.0,2022-08-16 15:14    113737,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.5.0/nussknacker-utils_2.12-1.5.0.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.4.0-RC,2022-06-07 08:55    117458,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.4.0-RC/nussknacker-utils_2.12-1.4.0-RC.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.4.0,2022-06-14 07:21    117454,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.4.0/nussknacker-utils_2.12-1.4.0.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.3.0-RC1,2022-04-06 12:59    116565,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.3.0-RC1/nussknacker-utils_2.12-1.3.0-RC1.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.3.0,2022-04-22 06:01    116561,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.3.0/nussknacker-utils_2.12-1.3.0.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.12.0,2023-10-06 15:11    107594,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.12.0/nussknacker-utils_2.12-1.12.0.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.11.3,2023-09-11 16:02    103550,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.11.3/nussknacker-utils_2.12-1.11.3.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.11.2,2023-09-11 13:16    106728,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.11.2/nussknacker-utils_2.12-1.11.2.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.11.1,2023-08-25 14:13    103549,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.11.1/nussknacker-utils_2.12-1.11.1.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.11.0-RC1,2023-08-16 13:41    103552,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.11.0-RC1/nussknacker-utils_2.12-1.11.0-RC1.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.11.0,2023-08-22 10:28    103548,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.11.0/nussknacker-utils_2.12-1.11.0.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.10.0-RC3,2023-06-29 06:36    103554,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.10.0-RC3/nussknacker-utils_2.12-1.10.0-RC3.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.10.0-RC2,2023-06-22 10:10    103554,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.10.0-RC2/nussknacker-utils_2.12-1.10.0-RC2.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.10.0-RC1,2023-06-20 16:11    103685,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.10.0-RC1/nussknacker-utils_2.12-1.10.0-RC1.jar
,pl.touk.nussknacker,nussknacker-utils_2.12,1.10.0,2023-06-29 10:03    103549,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils_2.12/1.10.0/nussknacker-utils_2.12-1.10.0.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.13,1.9.2,2023-05-17 14:36    125352,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.13/1.9.2/nussknacker-utils-internal_2.13-1.9.2.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.13,1.9.1,2023-04-24 11:56    125351,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.13/1.9.1/nussknacker-utils-internal_2.13-1.9.1.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.13,1.9.0-RC1,2023-04-17 07:38    125357,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.13/1.9.0-RC1/nussknacker-utils-internal_2.13-1.9.0-RC1.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.13,1.9.0,2023-04-21 11:14    125351,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.13/1.9.0/nussknacker-utils-internal_2.13-1.9.0.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.13,1.8.2-RC4,2023-03-20 14:01    125359,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.13/1.8.2-RC4/nussknacker-utils-internal_2.13-1.8.2-RC4.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.13,1.8.2-RC3,2023-03-16 13:19    125358,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.13/1.8.2-RC3/nussknacker-utils-internal_2.13-1.8.2-RC3.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.13,1.8.2-RC2,2023-03-15 14:10    125358,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.13/1.8.2-RC2/nussknacker-utils-internal_2.13-1.8.2-RC2.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.13,1.8.1,2023-02-28 11:01    125352,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.13/1.8.1/nussknacker-utils-internal_2.13-1.8.1.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.13,1.8.0-RC1,2023-02-14 09:23    125357,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.13/1.8.0-RC1/nussknacker-utils-internal_2.13-1.8.0-RC1.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.13,1.8.0,2023-02-17 10:14    125352,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.13/1.8.0/nussknacker-utils-internal_2.13-1.8.0.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.13,1.12.0,2023-10-06 15:10    125393,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.13/1.12.0/nussknacker-utils-internal_2.13-1.12.0.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.13,1.11.3,2023-09-11 16:01    125318,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.13/1.11.3/nussknacker-utils-internal_2.13-1.11.3.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.13,1.11.2,2023-09-11 13:15    125318,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.13/1.11.2/nussknacker-utils-internal_2.13-1.11.2.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.13,1.11.1,2023-08-25 14:13    125318,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.13/1.11.1/nussknacker-utils-internal_2.13-1.11.1.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.13,1.11.0-RC1,2023-08-16 13:41    125322,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.13/1.11.0-RC1/nussknacker-utils-internal_2.13-1.11.0-RC1.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.13,1.11.0,2023-08-22 10:27    125317,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.13/1.11.0/nussknacker-utils-internal_2.13-1.11.0.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.13,1.10.0-RC3,2023-06-29 06:36    125324,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.13/1.10.0-RC3/nussknacker-utils-internal_2.13-1.10.0-RC3.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.13,1.10.0-RC2,2023-06-22 10:10    125324,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.13/1.10.0-RC2/nussknacker-utils-internal_2.13-1.10.0-RC2.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.13,1.10.0-RC1,2023-06-20 16:11    125323,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.13/1.10.0-RC1/nussknacker-utils-internal_2.13-1.10.0-RC1.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.13,1.10.0,2023-06-29 10:03    125317,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.13/1.10.0/nussknacker-utils-internal_2.13-1.10.0.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.9.2,2023-05-17 14:37    124711,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.9.2/nussknacker-utils-internal_2.12-1.9.2.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.9.1,2023-04-24 11:56    124710,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.9.1/nussknacker-utils-internal_2.12-1.9.1.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.9.0-RC1,2023-04-17 07:38    124716,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.9.0-RC1/nussknacker-utils-internal_2.12-1.9.0-RC1.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.9.0,2023-04-21 11:14    124710,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.9.0/nussknacker-utils-internal_2.12-1.9.0.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.8.2-RC4,2023-03-20 14:01    124718,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.8.2-RC4/nussknacker-utils-internal_2.12-1.8.2-RC4.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.8.2-RC3,2023-03-16 13:19    124717,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.8.2-RC3/nussknacker-utils-internal_2.12-1.8.2-RC3.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.8.2-RC2,2023-03-15 14:10    124717,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.8.2-RC2/nussknacker-utils-internal_2.12-1.8.2-RC2.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.8.1,2023-02-28 10:59    124711,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.8.1/nussknacker-utils-internal_2.12-1.8.1.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.8.0-RC1,2023-02-14 09:22    124716,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.8.0-RC1/nussknacker-utils-internal_2.12-1.8.0-RC1.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.8.0,2023-02-17 10:13    124711,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.8.0/nussknacker-utils-internal_2.12-1.8.0.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.7.0-RC1,2022-12-08 08:09    124723,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.7.0-RC1/nussknacker-utils-internal_2.12-1.7.0-RC1.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.7.0,2022-12-19 13:16    124718,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.7.0/nussknacker-utils-internal_2.12-1.7.0.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.6.1,2022-11-08 21:47    126352,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.6.1/nussknacker-utils-internal_2.12-1.6.1.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.6.0,2022-10-18 16:49    126352,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.6.0/nussknacker-utils-internal_2.12-1.6.0.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.5.0-RC2,2022-08-09 13:56    125510,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.5.0-RC2/nussknacker-utils-internal_2.12-1.5.0-RC2.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.5.0-RC1,2022-08-09 13:26    125509,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.5.0-RC1/nussknacker-utils-internal_2.12-1.5.0-RC1.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.5.0,2022-08-16 15:15    125504,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.5.0/nussknacker-utils-internal_2.12-1.5.0.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.4.0-RC,2022-06-07 08:55    119656,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.4.0-RC/nussknacker-utils-internal_2.12-1.4.0-RC.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.4.0,2022-06-14 07:21    119653,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.4.0/nussknacker-utils-internal_2.12-1.4.0.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.3.0-RC1,2022-04-06 12:59    114566,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.3.0-RC1/nussknacker-utils-internal_2.12-1.3.0-RC1.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.3.0,2022-04-22 06:01    114561,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.3.0/nussknacker-utils-internal_2.12-1.3.0.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.12.0,2023-10-06 15:10    124736,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.12.0/nussknacker-utils-internal_2.12-1.12.0.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.11.3,2023-09-11 16:02    124681,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.11.3/nussknacker-utils-internal_2.12-1.11.3.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.11.2,2023-09-11 13:16    124681,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.11.2/nussknacker-utils-internal_2.12-1.11.2.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.11.1,2023-08-25 14:13    124681,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.11.1/nussknacker-utils-internal_2.12-1.11.1.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.11.0-RC1,2023-08-16 13:41    124685,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.11.0-RC1/nussknacker-utils-internal_2.12-1.11.0-RC1.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.11.0,2023-08-22 10:27    124680,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.11.0/nussknacker-utils-internal_2.12-1.11.0.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.10.0-RC3,2023-06-29 06:36    124687,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.10.0-RC3/nussknacker-utils-internal_2.12-1.10.0-RC3.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.10.0-RC2,2023-06-22 10:10    124687,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.10.0-RC2/nussknacker-utils-internal_2.12-1.10.0-RC2.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.10.0-RC1,2023-06-20 16:11    124686,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.10.0-RC1/nussknacker-utils-internal_2.12-1.10.0-RC1.jar
,pl.touk.nussknacker,nussknacker-utils-internal_2.12,1.10.0,2023-06-29 10:02    124680,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-utils-internal_2.12/1.10.0/nussknacker-utils-internal_2.12-1.10.0.jar
,pl.touk.nussknacker,nussknacker-util_2.12,1.2.0,2022-02-11 11:42    323646,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-util_2.12/1.2.0/nussknacker-util_2.12-1.2.0.jar
,pl.touk.nussknacker,nussknacker-util_2.12,1.1.1,2022-02-01 08:52    288154,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-util_2.12/1.1.1/nussknacker-util_2.12-1.1.1.jar
,pl.touk.nussknacker,nussknacker-util_2.12,1.1.0,2021-12-07 13:02    288135,,https://repo1.maven.org/maven2/pl/touk/nussknacker/nussknacker-util_2.12/1.1.0/nussknacker-util_2.12-1.1.0.jar
