,ba.sake,tupson_3,0.2.0,2023-01-13 15:41     45669,,https://repo1.maven.org/maven2/ba/sake/tupson_3/0.2.0/tupson_3-0.2.0.jar
,ba.sake,tupson_3,0.1.5,2022-06-25 13:57     21337,,https://repo1.maven.org/maven2/ba/sake/tupson_3/0.1.5/tupson_3-0.1.5.jar
,ba.sake,tupson_3,0.1.4,2022-05-23 19:56     19875,,https://repo1.maven.org/maven2/ba/sake/tupson_3/0.1.4/tupson_3-0.1.4.jar
,ba.sake,tupson-jvm_3,v0.1.2-DIRTYfb94c54e,2022-05-23 19:16     45606,,https://repo1.maven.org/maven2/ba/sake/tupson-jvm_3/v0.1.2-DIRTYfb94c54e/tupson-jvm_3-v0.1.2-DIRTYfb94c54e.jar
,ba.sake,tupson-jvm_3,v0.1.1-DIRTYfb94c54e,2022-05-23 19:11     45614,,https://repo1.maven.org/maven2/ba/sake/tupson-jvm_3/v0.1.1-DIRTYfb94c54e/tupson-jvm_3-v0.1.1-DIRTYfb94c54e.jar
,ba.sake,tupson-jvm_3,0.1.3,2022-05-23 19:37     19855,,https://repo1.maven.org/maven2/ba/sake/tupson-jvm_3/0.1.3/tupson-jvm_3-0.1.3.jar
,ba.sake,tupson-js_sjs1_3,v0.1.2-DIRTYfb94c54e,2022-05-23 19:16     82822,,https://repo1.maven.org/maven2/ba/sake/tupson-js_sjs1_3/v0.1.2-DIRTYfb94c54e/tupson-js_sjs1_3-v0.1.2-DIRTYfb94c54e.jar
,ba.sake,tupson-js_sjs1_3,v0.1.1-DIRTYfb94c54e,2022-05-23 19:11     82824,,https://repo1.maven.org/maven2/ba/sake/tupson-js_sjs1_3/v0.1.1-DIRTYfb94c54e/tupson-js_sjs1_3-v0.1.1-DIRTYfb94c54e.jar
,ba.sake,tupson-js_sjs1_3,0.1.3,2022-05-23 19:37     42071,,https://repo1.maven.org/maven2/ba/sake/tupson-js_sjs1_3/0.1.3/tupson-js_sjs1_3-0.1.3.jar
,ba.sake,stone-macros_sjs1_2.13,0.5.0,2020-09-28 23:43     97711,,https://repo1.maven.org/maven2/ba/sake/stone-macros_sjs1_2.13/0.5.0/stone-macros_sjs1_2.13-0.5.0.jar
,ba.sake,stone-macros_sjs1_2.13,0.4.0,2020-09-17 21:51     93339,,https://repo1.maven.org/maven2/ba/sake/stone-macros_sjs1_2.13/0.4.0/stone-macros_sjs1_2.13-0.4.0.jar
